lat,lon,price,beds,price_per_bed,price_per_bed_scale
40.861748,-73.9086,1900,2,950,95
40.858425,-73.90136,2650,3,883,88.3
40.858398,-73.901367,2550,3,850,85
40.858398,-73.901367,2750,3,917,91.7
40.82571,-73.845955,2500,3,833,83.3
40.857269,-73.897598,1559,1,1559,155.9
40.831497,-73.846909,2100,2,1050,105
40.813843,-73.826439,2800,3,933,93.3
40.86161,-73.905975,1600,1,1600,160
40.880177,-73.905388,3060,2,1530,153
40.881653,-73.904442,1650,1,1650,165
40.861389,-73.903954,2250,3,750,75
40.815369,-73.821632,1750,1,1750,175
40.848598,-73.904449,3200,5,640,64
40.854603,-73.885147,2188,3,729,72.9
40.854603,-73.885147,2050,2,1025,102.5
40.863995,-73.906853,1699,1,1699,169.9
40.861767,-73.903313,2550,3,850,85
40.86174,-73.90332,2550,3,850,85
40.85479,-73.885475,2200,2,1100,110
40.862206,-73.853943,1800,1,1800,180
40.861168,-73.898705,1650,2,825,82.5
40.84066,-73.850471,2500,3,833,83.3
40.840157,-73.849312,1300,1,1300,130
40.862495,-73.853935,1800,1,1800,180
40.855625,-73.883896,2835,4,709,70.9
40.86237,-73.847549,1600,2,800,80
40.86034,-73.896507,1850,2,925,92.5
40.86124,-73.896667,1950,2,975,97.5
40.863571,-73.902809,2125,2,1063,106.3
40.863674,-73.902267,1600,1,1600,160
40.861076,-73.894051,2835,4,709,70.9
40.807457,-73.928535,3650,2,1825,182.5
40.865517,-73.902725,2000,2,1000,100
40.863785,-73.84375,1700,1,1700,170
40.866081,-73.901733,1650,2,825,82.5
40.867859,-73.907501,1800,1,1800,180
40.887787,-73.817055,2100,1,2100,210
40.814835,-73.827812,1850,1,1850,185
40.86499,-73.896263,2275,3,758,75.8
40.880821,-73.91729,2495,1,2495,249.5
40.878613,-73.914787,3475,2,1738,173.8
40.878613,-73.914787,3675,2,1838,183.8
40.878613,-73.914787,2275,1,2275,227.5
40.878613,-73.914787,2249,1,2249,224.9
40.878613,-73.914787,3599,2,1800,180
40.878613,-73.914787,2450,1,2450,245
40.899708,-73.868683,2400,3,800,80
40.815983,-73.822395,2400,3,800,80
40.864975,-73.89093,1800,1,1800,180
40.909389,-73.898323,3300,3,1100,110
40.867504,-73.894516,2100,1,2100,210
40.867504,-73.894516,2550,2,1275,127.5
40.866016,-73.869751,1675,1,1675,167.5
40.868053,-73.89595,1700,1,1700,170
40.868053,-73.89595,1700,1,1700,170
40.869614,-73.900764,1900,1,1900,190
40.868542,-73.895508,1475,1,1475,147.5
40.882317,-73.916824,3400,2,1700,170
40.881874,-73.915695,2050,1,2050,205
40.867683,-73.865204,1550,1,1550,155
40.869091,-73.894859,2100,1,2100,210
40.867809,-73.888794,2055,2,1028,102.8
40.897743,-73.867722,2100,2,1050,105
40.897743,-73.867722,2200,2,1100,110
40.866814,-73.869171,2100,2,1050,105
40.897045,-73.867386,1665,1,1665,166.5
40.869339,-73.890533,1499,1,1499,149.9
40.868385,-73.888954,1525,1,1525,152.5
40.868385,-73.888954,1525,1,1525,152.5
40.834866,-73.912399,2300,3,767,76.7
40.853241,-73.833023,1500,1,1500,150
40.854462,-73.833145,1550,1,1550,155
40.854462,-73.833145,1550,1,1550,155
40.868977,-73.888115,1495,1,1495,149.5
40.869099,-73.887321,2835,4,709,70.9
40.853691,-73.832214,2995,4,749,74.9
40.869453,-73.886909,1600,1,1600,160
40.853378,-73.831757,1650,1,1650,165
40.839737,-73.832176,2600,3,867,86.7
40.870621,-73.889328,1595,1,1595,159.5
40.870621,-73.889328,1895,2,948,94.8
40.837643,-73.91848,2350,3,783,78.3
40.868488,-73.8619,2950,3,983,98.3
40.869938,-73.886238,1925,2,963,96.3
40.853786,-73.83004,2195,2,1098,109.8
40.87027,-73.838249,3995,4,999,99.9
40.869202,-73.884369,2000,2,1000,100
40.870197,-73.883598,1575,1,1575,157.5
40.817909,-73.813477,2100,3,700,70
40.864651,-73.908211,2600,2,1300,130
40.840382,-73.787041,1525,1,1525,152.5
40.85614,-73.90686,1750,1,1750,175
40.878159,-73.907013,1600,1,1600,160
40.870117,-73.86956,1995,1,1995,199.5
40.870117,-73.86956,2395,2,1198,119.8
40.870117,-73.86956,2900,3,967,96.7
40.870117,-73.86956,1795,1,1795,179.5
40.869659,-73.843254,1800,1,1800,180
40.870365,-73.862709,2900,4,725,72.5
40.870365,-73.862709,2550,3,850,85
40.870213,-73.86554,1525,1,1525,152.5
40.869984,-73.848259,2850,3,950,95
40.870621,-73.863068,1900,1,1900,190
40.870457,-73.858833,2450,2,1225,122.5
40.870773,-73.860672,1500,1,1500,150
40.879608,-73.90818,2800,2,1400,140
40.839714,-73.826744,1999,2,1000,100
40.820683,-73.810638,2800,3,933,93.3
40.858334,-73.905449,2689,3,896,89.6
40.879604,-73.883339,1625,1,1625,162.5
40.871109,-73.877159,1925,2,963,96.3
40.874538,-73.887505,2400,4,600,60
40.851418,-73.828087,2700,3,900,90
40.817379,-73.819405,700,4,175,17.5
40.875484,-73.888031,2350,2,1175,117.5
40.884232,-73.914642,2295,1,2295,229.5
40.875305,-73.887085,1500,2,750,75
40.873817,-73.878181,2100,2,1050,105
40.873287,-73.87751,2400,3,800,80
40.811928,-73.924118,1925,2,963,96.3
40.876171,-73.88636,1650,1,1650,165
40.836975,-73.821793,2700,3,900,90
40.83691,-73.833603,1750,1,1750,175
40.897469,-73.866394,2600,3,867,86.7
40.897469,-73.866394,2800,3,933,93.3
40.897469,-73.866394,1500,1,1500,150
40.874817,-73.876633,1450,1,1450,145
40.882751,-73.908073,2250,1,2250,225
40.882751,-73.908073,1700,1,1700,170
40.874683,-73.8414,2800,3,933,93.3
40.871815,-73.853905,1500,1,1500,150
40.87748,-73.884583,1650,1,1650,165
40.884281,-73.910744,1995,1,1995,199.5
40.884281,-73.910744,2300,2,1150,115
40.877728,-73.881287,2500,3,833,83.3
40.877728,-73.881287,1695,1,1695,169.5
40.877728,-73.881287,1580,1,1580,158
40.877728,-73.881287,1600,1,1600,160
40.831345,-73.816994,2700,3,900,90
40.885345,-73.912971,4400,4,1100,110
40.882595,-73.905663,4750,3,1583,158.3
40.829674,-73.814896,2300,2,1150,115
40.829674,-73.814896,1850,1,1850,185
40.875675,-73.873871,1500,1,1500,150
40.835278,-73.818123,2600,3,867,86.7
40.877464,-73.880013,3060,2,1530,153
40.872631,-73.850052,1600,1,1600,160
40.805977,-73.926979,3000,2,1500,150
40.805977,-73.926979,2900,2,1450,145
40.805977,-73.926979,1700,1,1700,170
40.805977,-73.926979,2200,1,2200,220
40.88549,-73.910751,2650,2,1325,132.5
40.877151,-73.874504,1925,2,963,96.3
40.873299,-73.86264,2600,3,867,86.7
40.877277,-73.873756,1925,2,963,96.3
40.838722,-73.817543,2550,3,850,85
40.885754,-73.913956,4900,1,4900,490
40.885754,-73.913956,2650,1,2650,265
40.885754,-73.913956,2550,1,2550,255
40.885754,-73.913956,2350,1,2350,235
40.883266,-73.9049,2500,3,833,83.3
40.88332,-73.904831,2500,3,833,83.3
40.878716,-73.840691,2800,3,933,93.3
40.832722,-73.827568,2400,3,800,80
40.882301,-73.88343,1395,1,1395,139.5
40.881458,-73.897377,2195,2,1098,109.8
40.897312,-73.865288,2300,3,767,76.7
40.812733,-73.856628,1700,1,1700,170
40.882118,-73.880569,1500,1,1500,150
40.809952,-73.924187,1950,1,1950,195
40.812523,-73.859268,2850,3,950,95
40.847645,-73.82769,1800,1,1800,180
40.884129,-73.878601,1975,2,988,98.8
40.886978,-73.908905,1993,1,1993,199.3
40.880592,-73.866211,1550,1,1550,155
40.887806,-73.908493,1950,1,1950,195
40.887806,-73.908493,2400,1,2400,240
40.8867,-73.903908,3500,3,1167,116.7
40.8867,-73.903908,2350,2,1175,117.5
40.8867,-73.903908,3500,3,1167,116.7
40.8867,-73.903908,2450,2,1225,122.5
40.8867,-73.903908,2450,2,1225,122.5
40.8867,-73.903908,1950,1,1950,195
40.8867,-73.903908,3000,3,1000,100
40.886734,-73.903893,2450,2,1225,122.5
40.869457,-73.882233,1600,1,1600,160
40.888916,-73.911552,2400,1,2400,240
40.888916,-73.911552,3200,1,3200,320
40.888916,-73.911552,5300,3,1767,176.7
40.888916,-73.911552,5000,3,1667,166.7
40.887688,-73.903236,2800,3,933,93.3
40.887688,-73.903236,1750,1,1750,175
40.887844,-73.903397,2150,2,1075,107.5
40.887844,-73.903397,2800,3,933,93.3
40.887844,-73.903397,2150,2,1075,107.5
40.887844,-73.903397,1750,1,1750,175
40.818226,-73.823334,2500,3,833,83.3
40.806969,-73.927139,2400,2,1200,120
40.89032,-73.911957,2395,1,2395,239.5
40.883514,-73.892204,2095,1,2095,209.5
40.900833,-73.864784,2000,3,667,66.7
40.900833,-73.864784,2650,3,883,88.3
40.89436,-73.84584,2800,3,933,93.3
40.891781,-73.85537,1600,1,1600,160
40.818489,-73.915825,2300,2,1150,115
40.81789,-73.81694,2600,3,867,86.7
40.811485,-73.920059,1550,1,1550,155
40.892693,-73.854179,1749,1,1749,174.9
40.895382,-73.859978,1945,1,1945,194.5
40.817924,-73.911156,2800,3,933,93.3
40.813644,-73.863335,2500,3,833,83.3
40.898754,-73.871162,1800,1,1800,180
40.811577,-73.919518,3250,2,1625,162.5
40.896042,-73.85421,2300,2,1150,115
40.898022,-73.844322,1800,1,1800,180
40.901226,-73.863792,2650,3,883,88.3
40.888599,-73.904076,2195,1,2195,219.5
40.879326,-73.883179,1695,1,1695,169.5
40.854198,-73.8946,3006,4,752,75.2
40.902184,-73.850533,2000,2,1000,100
40.90255,-73.847305,2200,2,1100,110
40.896729,-73.904907,12000,5,2400,240
40.904743,-73.849854,1325,1,1325,132.5
40.904743,-73.849854,1649,1,1649,164.9
40.811813,-73.909309,1850,1,1850,185
40.841694,-73.915215,1600,1,1600,160
40.877193,-73.918526,2100,1,2100,210
40.855194,-73.891617,2659,3,886,88.6
40.885487,-73.907654,2395,1,2395,239.5
40.885487,-73.907654,2295,1,2295,229.5
40.898167,-73.863503,3000,3,1000,100
40.825108,-73.815315,3350,3,1117,111.7
40.825191,-73.815384,2400,2,1200,120
40.886112,-73.908325,2800,2,1400,140
40.886112,-73.908325,2700,2,1350,135
40.812351,-73.906616,2200,2,1100,110
40.809811,-73.916672,2200,2,1100,110
40.902561,-73.906815,2200,1,2200,220
40.811596,-73.886971,2325,3,775,77.5
40.813984,-73.913757,2500,3,833,83.3
40.868797,-73.894524,1700,1,1700,170
40.879128,-73.883064,1695,1,1695,169.5
40.882652,-73.884758,2300,3,767,76.7
40.879128,-73.883064,2300,3,767,76.7
40.816257,-73.863998,2800,3,933,93.3
40.903782,-73.90686,2550,2,1275,127.5
40.904018,-73.906059,2500,2,1250,125
40.904018,-73.906059,2350,2,1175,117.5
40.856003,-73.888802,1475,1,1475,147.5
40.856003,-73.888802,1625,1,1625,162.5
40.824673,-73.818558,1800,1,1800,180
40.824764,-73.818497,1800,1,1800,180
40.905342,-73.899879,3100,3,1033,103.3
40.875854,-73.90937,1975,1,1975,197.5
40.806305,-73.916969,2295,1,2295,229.5
40.906387,-73.900261,3700,3,1233,123.3
40.85561,-73.887939,1600,1,1600,160
40.814198,-73.902458,2400,2,1200,120
40.861244,-73.904961,2400,3,800,80
40.908253,-73.89933,3350,3,1117,111.7
40.90889,-73.898186,4500,3,1500,150
40.90889,-73.898186,5000,4,1250,125
40.901611,-73.856018,2600,3,867,86.7
40.820557,-73.927994,2700,3,900,90
40.911404,-73.902512,2600,2,1300,130
40.812737,-73.887268,2575,2,1288,128.8
40.818119,-73.860001,2150,2,1075,107.5
40.818119,-73.860001,2150,2,1075,107.5
40.910526,-73.897453,3650,3,1217,121.7
40.896294,-73.897202,1650,1,1650,165
40.841721,-73.865944,2500,3,833,83.3
40.891582,-73.910973,3295,2,1648,164.8
40.88802,-73.862968,1500,1,1500,150
40.88081,-73.916801,2500,2,1250,125
40.842293,-73.86586,1750,1,1750,175
40.815498,-73.907028,2000,2,1000,100
40.815674,-73.90696,1900,2,950,95
40.818649,-73.916382,1350,1,1350,135
40.826035,-73.820671,2700,3,900,90
40.85807,-73.869186,1650,1,1650,165
40.815918,-73.908379,4000,1,4000,400
40.813477,-73.88842,2995,3,998,99.8
40.813477,-73.88842,2000,1,2000,200
40.908569,-73.896927,2200,2,1100,110
40.859234,-73.869072,1350,1,1350,135
40.85474,-73.885544,1350,1,1350,135
40.894318,-73.8582,2300,3,767,76.7
40.815773,-73.903938,2100,2,1050,105
40.857159,-73.907913,2150,3,717,71.7
40.816208,-73.903404,1850,1,1850,185
40.889954,-73.858673,1550,1,1550,155
40.820404,-73.91748,1900,2,950,95
40.827526,-73.820129,1500,1,1500,150
40.844093,-73.865074,1500,1,1500,150
40.881737,-73.862991,2600,3,867,86.7
40.906307,-73.848076,4200,3,1400,140
40.881653,-73.862724,2100,2,1050,105
40.820904,-73.854477,2565,3,855,85.5
40.820057,-73.913841,2100,2,1050,105
40.825916,-73.824867,2200,2,1100,110
40.88406,-73.861008,2805,3,935,93.5
40.88406,-73.861008,2217,2,1109,110.9
40.857224,-73.90815,2659,3,886,88.6
40.89101,-73.856735,3300,3,1100,110
40.820381,-73.865898,1945,1,1945,194.5
40.881847,-73.861824,1045,1,1045,104.5
40.883045,-73.884903,1700,1,1700,170
40.826702,-73.824417,1800,1,1800,180
40.851612,-73.865211,2200,2,1100,110
40.828304,-73.901337,1900,1,1900,190
40.843597,-73.888702,1848,1,1848,184.8
40.856625,-73.864067,1700,1,1700,170
40.817638,-73.899399,2000,2,1000,100
40.830116,-73.897888,2000,2,1000,100
40.820465,-73.87709,2395,3,798,79.8
40.889168,-73.85508,2200,3,733,73.3
40.879314,-73.860489,2500,3,833,83.3
40.8745,-73.861328,1795,1,1795,179.5
40.830189,-73.821198,3100,3,1033,103.3
40.84473,-73.860764,2200,3,733,73.3
40.83395,-73.920837,1750,1,1750,175
40.83395,-73.920837,2500,2,1250,125
40.83395,-73.920837,2195,2,1098,109.8
40.83395,-73.920837,1750,1,1750,175
40.83395,-73.920837,2199,2,1100,110
40.818302,-73.901138,2200,2,1100,110
40.831841,-73.820297,2300,2,1150,115
40.831841,-73.820297,2700,3,900,90
40.842484,-73.886459,2500,3,833,83.3
40.821346,-73.875832,2500,2,1250,125
40.820587,-73.879822,2028,2,1014,101.4
40.820587,-73.879822,1791,1,1791,179.1
40.828342,-73.924202,2700,3,900,90
40.878719,-73.881516,2195,2,1098,109.8
40.827793,-73.921562,2000,1,2000,200
40.831322,-73.930946,2200,2,1100,110
40.845913,-73.88031,1650,1,1650,165
40.845619,-73.880081,1395,1,1395,139.5
40.845619,-73.880081,1395,1,1395,139.5
40.821888,-73.898674,2595,3,865,86.5
40.845409,-73.879578,2300,2,1150,115
40.870171,-73.8993,1700,1,1700,170
40.870171,-73.8993,1625,1,1625,162.5
40.845337,-73.879478,2150,2,1075,107.5
40.879536,-73.856079,1814,1,1814,181.4
40.852505,-73.860916,2700,3,900,90
40.81628,-73.899422,2700,3,900,90
40.884071,-73.853188,1945,1,1945,194.5
40.831776,-73.928322,1900,1,1900,190
40.828918,-73.919334,1800,1,1800,180
40.871033,-73.858833,2385,2,1193,119.3
40.844444,-73.878433,1500,1,1500,150
40.852104,-73.859695,2400,2,1200,120
40.831406,-73.930878,2100,2,1050,105
40.839027,-73.917252,1100,1,1100,110
40.82962,-73.9133,2250,4,563,56.3
40.837753,-73.912827,1579,1,1579,157.9
40.82708,-73.908936,2050,3,683,68.3
40.83786,-73.913414,1899,2,950,95
40.841221,-73.911232,1695,1,1695,169.5
40.870159,-73.883667,1575,1,1575,157.5
40.864788,-73.890106,2300,3,767,76.7
40.872948,-73.884773,1625,1,1625,162.5
40.869453,-73.886909,1525,1,1525,152.5
40.869663,-73.884277,1625,1,1625,162.5
40.86124,-73.896667,1850,2,925,92.5
40.819118,-73.898643,1300,1,1300,130
40.832779,-73.895264,1900,2,950,95
40.825211,-73.899315,2050,3,683,68.3
40.824429,-73.887413,2000,3,667,66.7
40.850327,-73.883385,1850,2,925,92.5
40.836555,-73.88533,1800,2,900,90
40.841309,-73.868263,1725,2,863,86.3
40.836613,-73.865936,1795,2,898,89.8
40.838676,-73.867126,1450,1,1450,145
40.845299,-73.852371,2800,3,933,93.3
40.847149,-73.828819,2519,3,840,84
40.846809,-73.831345,1625,1,1625,162.5
40.83662,-73.828896,2200,2,1100,110
40.851131,-73.854797,1499,1,1499,149.9
40.848148,-73.828514,1950,2,975,97.5
40.847393,-73.828583,2600,3,867,86.7
40.841702,-73.829247,1650,1,1650,165
40.851418,-73.828087,2799,3,933,93.3
40.853027,-73.854332,1950,2,975,97.5
40.846638,-73.828232,1950,2,975,97.5
40.841595,-73.829201,1650,1,1650,165
40.852829,-73.856369,1700,1,1700,170
40.841717,-73.831245,1600,1,1600,160
40.855869,-73.84198,2000,2,1000,100
40.84053,-73.846008,1850,2,925,92.5
40.848015,-73.85154,1700,1,1700,170
40.848995,-73.852943,2599,3,866,86.6
40.847412,-73.829315,2500,3,833,83.3
40.852165,-73.856194,1750,1,1750,175
40.852806,-73.857506,1500,1,1500,150
40.846638,-73.828232,1500,1,1500,150
40.846851,-73.857857,1750,1,1750,175
40.853691,-73.862305,2550,3,850,85
40.841911,-73.856201,1836,1,1836,183.6
40.838413,-73.851273,2350,3,783,78.3
40.833988,-73.848747,2150,2,1075,107.5
40.851612,-73.865211,2399,2,1200,120
40.8522,-73.858391,1600,1,1600,160
40.841736,-73.78611,3450,3,1150,115
40.840382,-73.787041,1525,1,1525,152.5
40.832047,-73.823807,2400,2,1200,120
40.825142,-73.82325,2800,3,933,93.3
40.816444,-73.818245,2470,3,823,82.3
40.817486,-73.820137,2500,3,833,83.3
40.845665,-73.820572,2200,2,1100,110
40.815849,-73.819214,2550,5,510,51
40.81871,-73.815048,2500,4,625,62.5
40.81657,-73.821312,2300,3,767,76.7
40.817833,-73.818382,2600,3,867,86.7
40.844559,-73.817879,1700,1,1700,170
40.817665,-73.813484,2100,2,1050,105
40.817612,-73.813843,2000,2,1000,100
40.827721,-73.819809,2200,2,1100,110
40.816326,-73.820137,3000,3,1000,100
40.835678,-73.819695,1995,2,998,99.8
40.828526,-73.819778,2400,3,800,80
40.825306,-73.824188,1950,2,975,97.5
40.819164,-73.814476,2300,2,1150,115
40.826271,-73.824478,2150,2,1075,107.5
40.834198,-73.821098,2250,3,750,75
40.83416,-73.820038,1200,1,1200,120
40.825405,-73.820419,2200,3,733,73.3
40.818577,-73.812523,1600,1,1600,160
40.832928,-73.826195,1650,1,1650,165
40.844509,-73.81723,1800,1,1800,180
40.82209,-73.821846,2565,3,855,85.5
40.817974,-73.813065,2100,2,1050,105
40.830204,-73.821548,2200,2,1100,110
40.813206,-73.825676,1650,1,1650,165
40.830204,-73.821548,2550,3,850,85
40.817905,-73.820763,2800,3,933,93.3
40.829521,-73.814865,2095,2,1048,104.8
40.832905,-73.825836,2250,3,750,75
40.890228,-73.848267,1750,2,875,87.5
40.887707,-73.83374,900,1,900,90
40.890934,-73.845474,1400,1,1400,140
40.90247,-73.843628,2200,3,733,73.3
40.887917,-73.856354,2700,3,900,90
40.893253,-73.850487,2550,4,638,63.8
40.880882,-73.842857,1800,2,900,90
40.889862,-73.858322,1550,1,1550,155
40.878693,-73.882103,1995,2,998,99.8
40.864838,-73.864204,1900,2,950,95
40.866074,-73.870255,1450,1,1450,145
40.880657,-73.867546,2400,3,800,80
40.868481,-73.862289,2899,3,966,96.6
40.864105,-73.868408,1400,1,1400,140
40.859982,-73.907448,2195,2,1098,109.8
40.861477,-73.908897,2400,3,800,80
40.86459,-73.907753,3200,3,1067,106.7
40.867447,-73.893562,1599,1,1599,159.9
40.861008,-73.837761,1300,1,1300,130
40.863991,-73.859009,1550,1,1550,155
40.867004,-73.846458,1700,2,850,85
40.876587,-73.857567,1725,1,1725,172.5
40.87735,-73.855118,1650,1,1650,165
40.86377,-73.859955,2400,3,800,80
40.878799,-73.851242,1700,2,850,85
40.861958,-73.856621,2400,3,800,80
40.865185,-73.856583,1900,1,1900,190
40.876377,-73.85775,2300,3,767,76.7
40.8596,-73.834999,2300,3,767,76.7
40.866543,-73.854744,1700,1,1700,170
40.864292,-73.855095,1399,1,1399,139.9
40.868797,-73.8452,2400,3,800,80
40.860889,-73.842842,1800,1,1800,180
40.90522,-73.849953,1329,1,1329,132.9
40.904671,-73.849998,1699,1,1699,169.9
40.904484,-73.849373,1649,1,1649,164.9
40.896339,-73.876389,2589,3,863,86.3
40.897278,-73.865616,2800,3,933,93.3
40.904743,-73.849854,1695,1,1695,169.5
40.829739,-73.85717,1950,2,975,97.5
40.832916,-73.872131,3300,5,660,66
40.830116,-73.868523,1500,1,1500,150
40.830166,-73.854767,1575,1,1575,157.5
40.810883,-73.857361,2300,2,1150,115
40.816441,-73.849197,2200,2,1100,110
40.824772,-73.863457,2200,2,1100,110
40.813251,-73.860451,1400,1,1400,140
40.819641,-73.887535,2686,4,672,67.2
40.887745,-73.818993,1700,1,1700,170
40.879383,-73.860046,2975,4,744,74.4
40.715523,-73.966377,3736,1,3736,373.6
40.691574,-73.98877,9800,3,3267,326.7
40.691574,-73.98877,16500,4,4125,412.5
40.691574,-73.98877,10000,3,3333,333.3
40.691574,-73.98877,30000,4,7500,750
40.691162,-73.982414,4800,1,4800,480
40.696404,-73.991188,5800,1,5800,580
40.698242,-73.983849,4900,2,2450,245
40.698242,-73.983849,3900,2,1950,195
40.698242,-73.983849,4900,2,2450,245
40.703697,-73.990295,8500,1,8500,850
40.713081,-73.966599,4495,1,4495,449.5
40.672287,-73.970955,8500,2,4250,425
40.715523,-73.966377,3792,1,3792,379.2
40.692829,-73.923119,3200,2,1600,160
40.692829,-73.923119,3600,3,1200,120
40.691036,-73.982605,2950,1,2950,295
40.701214,-73.935745,3325,2,1663,166.3
40.701214,-73.935745,4625,2,2313,231.3
40.701214,-73.935745,3350,1,3350,335
40.701214,-73.935745,3348,1,3348,334.8
40.701214,-73.935745,3348,1,3348,334.8
40.701214,-73.935745,3628,1,3628,362.8
40.701214,-73.935745,3629,1,3629,362.9
40.701214,-73.935745,3628,1,3628,362.8
40.701214,-73.935745,3575,2,1788,178.8
40.701214,-73.935745,3628,1,3628,362.8
40.701214,-73.935745,3000,1,3000,300
40.701214,-73.935745,4325,2,2163,216.3
40.701214,-73.935745,4325,2,2163,216.3
40.701214,-73.935745,4325,2,2163,216.3
40.701214,-73.935745,4325,2,2163,216.3
40.701214,-73.935745,4325,2,2163,216.3
40.688496,-73.981216,2800,1,2800,280
40.688496,-73.981216,3950,1,3950,395
40.688496,-73.981216,3000,1,3000,300
40.582668,-73.954239,1995,1,1995,199.5
40.617676,-74.036621,1799,1,1799,179.9
40.69442,-73.963554,3418,1,3418,341.8
40.65646,-73.956764,1860,1,1860,186
40.695835,-73.933685,2800,2,1400,140
40.695835,-73.933685,3450,3,1150,115
40.639149,-73.968544,1825,1,1825,182.5
40.630272,-73.942833,2400,2,1200,120
40.660557,-73.877769,2500,3,833,83.3
40.691479,-73.926392,2689,2,1345,134.5
40.691479,-73.926392,2688,2,1344,134.4
40.664089,-73.931129,1500,1,1500,150
