lat,lon,price,beds,price_per_bed,price_per_bed_scale,borough,5_digit_zip,pets,parking,ac,nearest_station,distance_between
40.672951,-73.965736,2700,1,2700,270,Brooklyn,11238,Dogs & Cats,None,Cooling only,Eastern Parkway-Brooklyn Museum,0.1570500147
40.798962,-73.971848,2700,1,2700,270,Manhattan,10035,Dogs & Cats,None,Cooling only,103rd St,0.9313209932
40.653328,-73.949425,2700,2,1350,135,Brooklyn,11226,Dogs & Cats,None,Cooling only,Church Av,2.7533072252
40.608643,-73.970528,2700,2,1350,135,Brooklyn,11223,Dogs & Cats,None,Cooling only,Av P,0.2131773543
40.608566,-73.970512,2700,2,1350,135,Brooklyn,11223,Dogs & Cats,None,Cooling only,Av P,0.2160129991
40.591301,-73.965691,2700,2,1350,135,Brooklyn,11223,Dogs & Cats,None,Cooling only,Av X,0.7464953305
40.700935,-73.91098,2700,2,1350,135,Brooklyn,11237,Dogs & Cats,None,Cooling only,Myrtle Av,2.1212162947
40.68914,-73.954735,2700,1,2700,270,Brooklyn,11205,No,None,Cooling only,Bedford-Nostrand Avs,0.1157246874
40.698887,-73.993843,2700,1,2700,270,Brooklyn,11220,No,None,Cooling only,Clark St,0.1704088863
40.728054,-73.983994,2700,1,2700,270,Manhattan,10018,No,None,Cooling only,1st Av,0.3790242521
40.597042,-73.762115,2700,3,900,90,Queens,11691,No,None,Cooling only,Beach 25th St,0.342352691
40.736591,-73.905457,2700,4,675,67.5,Queens,11377,No,None,Cooling only,Woodside Av-61st St,1.0264581003
40.67823,-74.001984,2700,1,2700,270,Brooklyn,11217,Dogs & Cats,Garage,Heating & Cooling,Carroll St,0.6286745176
40.623417,-74.084381,2700,3,900,90,Staten Island,10305,No,Garage,Heating & Cooling,95th St,4.578691558
40.662437,-73.945061,2700,2,1350,135,Brooklyn,11225,Dogs & Cats,None,Heating & Cooling,Sterling St,0.489467026
40.699242,-73.908127,2700,2,1350,135,Queens,11385,Dogs & Cats,None,Heating & Cooling,Myrtle Av,2.331864931
40.676003,-73.938507,2700,3,900,90,Brooklyn,11213,Dogs & Cats,None,Heating & Cooling,Kingston-Throop,0.4786509875
40.682945,-73.907761,2700,3,900,90,Brooklyn,11207,Dogs & Cats,None,Heating & Cooling,Bushwick Av,0.2122101013
40.62352,-74.022354,2700,3,900,90,Brooklyn,11221,Dogs & Cats,None,Heating & Cooling,86th St,0.5184424707
40.802921,-73.968925,2700,1,2700,270,Manhattan,10009,No,None,Heating & Cooling,Cathedral Parkway-110th St,0.9421567192
40.685818,-73.92305,2700,2,1350,135,Brooklyn,11221,No,None,Heating & Cooling,Gates Av,0.4289467569
40.852505,-73.860916,2700,3,900,90,Bronx,10462,No,None,Heating & Cooling,Morris Park,0.209722108
40.575848,-73.954681,2700,3,900,90,Brooklyn,11235,Dogs & Cats,Garage,Heating only,Brighton Beach,0.5988202615
40.788204,-73.789627,2700,3,900,90,Queens,11360,No,Garage,Heating only,Flushing-Main St,4.657406652
40.669846,-73.767876,2700,3,900,90,Queens,11435,No,Garage,Heating only,Jamaica-179th St,4.945281984
40.530861,-74.194969,2700,3,900,90,Staten Island,10308,No,Garage,Heating only,95th St,16.8231983522
40.747768,-74.000755,2700,1,2700,270,Manhattan,10011,Dogs & Cats,None,Heating only,23rd St,0.8616246584
40.679626,-73.742615,2700,3,900,90,Queens,11413,Dogs & Cats,None,Heating only,Jamaica-179th St,5.0543712966
40.547977,-74.143814,2700,3,900,90,Staten Island,10305,Dogs allowed,None,Heating only,95th St,12.2158589131
40.575256,-73.974281,2700,2,1350,135,Brooklyn,11224,No,None,Heating only,West 8th St,0.1702608922
40.831841,-73.820297,2700,3,900,90,Bronx,10465,No,None,Heating only,Buhre Av,1.9586407288
40.657516,-73.742767,2700,3,900,90,Queens,11422,No,None,Heating only,Far Rockaway-Mott Av,6.0460696985
40.551075,-74.217072,2700,3,900,90,Staten Island,10305,No,None,Heating only,95th St,17.3308830649
40.683167,-73.789604,2700,4,675,67.5,Queens,11434,No,None,Heating only,Parsons Blvd-Archer Av - Jamaica Center,2.3227135249
40.598377,-74.132393,2700,4,675,67.5,Staten Island,10314,No,None,Heating only,95th St,8.80668729
40.69706,-73.732735,2700,3,900,90,Brooklyn,11236,Dogs & Cats,No info,Heating only,Jamaica-179th St,4.6416213796
40.784386,-73.784966,2700,3,900,90,Queens,11360,No,No info,Heating only,Flushing-Main St,4.6900535736
40.756878,-73.785843,2700,3,900,90,Queens,11363,No,No info,Heating only,Flushing-Main St,3.7340232014
40.649803,-73.735771,2700,3,900,90,Queens,11422,No,No info,Heating only,Far Rockaway-Mott Av,5.3563514871
40.558216,-74.11264,2700,3,900,90,Staten Island,10305,No,No info,Heating only,95th St,9.4788493575
40.665012,-73.951332,2700,1,2700,270,Brooklyn,11225,Dogs & Cats,Garage,No,Sterling St,0.2556655694
40.847332,-73.828941,2700,3,900,90,Bronx,10461,Dogs & Cats,Garage,No,Buhre Av,0.310637681
40.754593,-73.917191,2700,3,900,90,Queens,11102,Dogs & Cats,Garage,No,Steinway St,0.3923953564
40.713867,-73.907005,2700,3,900,90,Queens,11378,Dogs & Cats,Garage,No,Forest Av,1.1010818842
40.719387,-73.812584,2700,2,1350,135,Queens,11367,No,Garage,No,Briarwood-Van Wyck Blvd,1.3198081536
40.71241,-73.826439,2700,2,1350,135,Queens,11434,No,Garage,No,Kew Gardens-Union Turnpike,0.4464284112
40.65453,-73.940659,2700,3,900,90,Brooklyn,11203,No,Garage,No,Church Av,3.4923439577
40.626812,-74.096031,2700,1,2700,270,Staten Island,10310,Cats allowed,None,No,95th St,5.6145824606
40.831345,-73.816994,2700,3,900,90,Bronx,10465,Cats allowed,None,No,Buhre Av,2.1619087758
40.542309,-74.143555,2700,3,900,90,Staten Island,10310,Cats allowed,None,No,95th St,12.6030458113
40.793179,-73.973686,2700,1,2700,270,Manhattan,10024,Dogs & Cats,None,No,96th St,0.7755241311
40.771606,-73.947426,2700,1,2700,270,Manhattan,10028,Dogs & Cats,None,No,86th St,17.9108859665
40.805233,-73.95546,2700,1,2700,270,Manhattan,10025,Dogs & Cats,None,No,116th St,0.0513569252
40.74728,-73.972656,2700,1,2700,270,Manhattan,10035,Dogs & Cats,None,No,Grand Central-42nd St,0.5425453191
40.767761,-73.984291,2700,1,2700,270,Manhattan,10003,Dogs & Cats,None,No,59th St-Columbus Circle,0.2061249522
40.766487,-73.96537,2700,1,2700,270,Manhattan,10027,Dogs & Cats,None,No,Lexington Av,0.2160081175
40.780273,-73.909866,2700,2,1350,135,Queens,11105,Dogs & Cats,None,No,Ditmars Blvd,0.6102707974
40.76207,-73.771477,2700,2,1350,135,Queens,11361,Dogs & Cats,None,No,Jamaica-179th St,5.5931785018
40.693695,-73.911263,2700,2,1350,135,Brooklyn,11221,Dogs & Cats,None,No,Myrtle Av,2.0933202189
40.666,-73.988235,2700,2,1350,135,Brooklyn,11215,Dogs & Cats,None,No,4th Av,0.4925508954
40.708965,-73.954453,2700,2,1350,135,Brooklyn,11211,Dogs & Cats,None,No,Hewes St,0.2483711701
40.640297,-73.964912,2700,2,1350,135,Brooklyn,11226,Dogs & Cats,None,No,Cortelyou Rd,0.1110352628
40.693672,-73.93338,2700,2,1350,135,Brooklyn,11221,Dogs & Cats,None,No,Myrtle Av,0.4374449589
40.72271,-73.852242,2700,2,1350,135,Queens,11375,Dogs & Cats,None,No,67th Av,0.4258874287
40.801544,-73.964546,2700,2,1350,135,Manhattan,10002,Dogs & Cats,None,No,Cathedral Parkway-110th St,0.5477386693
40.802143,-73.939247,2700,2,1350,135,Manhattan,10026,Dogs & Cats,None,No,125th St,1.4862280024
40.770077,-73.926025,2700,3,900,90,Queens,11102,Dogs & Cats,None,No,30 Av-Grand Av,0.5301399467
40.851418,-73.828087,2700,3,900,90,Bronx,10461,Dogs & Cats,None,No,Pelham Bay Park,0.1161227516
40.828342,-73.924202,2700,3,900,90,Bronx,10452,Dogs & Cats,None,No,Yankee Stadium-161st St,0.1312433713
40.81628,-73.899422,2700,3,900,90,Bronx,10455,Dogs & Cats,None,No,Longwood Av,0.2521270975
40.69453,-73.906929,2700,3,900,90,Brooklyn,11237,Dogs & Cats,None,No,Halsey St,1.2175872689
40.69453,-73.906929,2700,3,900,90,Brooklyn,11237,Dogs & Cats,None,No,Halsey St,1.2175872689
40.697613,-73.915413,2700,3,900,90,Brooklyn,11237,Dogs & Cats,None,No,Myrtle Av,1.7072465522
40.697613,-73.915413,2700,3,900,90,Brooklyn,11237,Dogs & Cats,None,No,Myrtle Av,1.7072465522
40.68082,-73.928337,2700,3,900,90,Brooklyn,11233,Dogs & Cats,None,No,Utica Av,1.3814852804
40.762283,-73.794579,2700,3,900,90,Queens,11358,Dogs & Cats,None,No,Flushing-Main St,3.0006755539
40.82864,-73.940987,2700,3,900,90,Manhattan,10031,Dogs & Cats,None,No,155th St,0.2134795546
40.818428,-73.952911,2700,3,900,90,Manhattan,10031,Dogs & Cats,None,No,137th St-City College,0.4032491971
40.860844,-73.928856,2700,3,900,90,Manhattan,10033,Dogs & Cats,None,No,Dyckman St,0.2813629348
40.850235,-73.936943,2700,3,900,90,Manhattan,10014,Dogs & Cats,None,No,181st St,0.1838553854
40.832409,-73.940361,2700,3,900,90,Manhattan,10009,Dogs & Cats,None,No,155th St,0.2315676843
40.699242,-73.908127,2700,3,900,90,Queens,11385,Dogs & Cats,None,No,Myrtle Av,2.331864931
40.701591,-73.91114,2700,3,900,90,Queens,11385,Dogs & Cats,None,No,Myrtle Av,2.1235288786
40.705051,-73.908546,2700,3,900,90,Queens,11385,Dogs & Cats,None,No,Seneca Av,0.2634373438
40.676434,-73.923225,2700,4,675,67.5,Brooklyn,11233,Dogs & Cats,None,No,Ralph Av,0.3358744698
40.636497,-73.948357,2700,4,675,67.5,Brooklyn,11210,Dogs & Cats,None,No,Newkirk Av,1.2282565421
40.601238,-74.130898,2700,4,675,67.5,Staten Island,10301,Dogs & Cats,None,No,95th St,8.6149820762
40.830585,-73.942146,2700,1,2700,270,Manhattan,10002,Dogs allowed,None,No,155th St,0.0536929405
40.826786,-73.952019,2700,2,1350,135,Manhattan,10025,Dogs allowed,None,No,145th St,0.6933034402
40.847393,-73.828979,2700,4,675,67.5,Bronx,10461,Dogs allowed,None,No,Buhre Av,0.3088502489
40.657173,-73.97451,2700,1,2700,270,Brooklyn,11218,No,None,No,Prospect Park-15 St,0.5501416231
40.590633,-73.973221,2700,1,2700,270,Brooklyn,11223,No,None,No,Av X,0.142258382
40.749474,-73.939507,2700,1,2700,270,Queens,11101,No,None,No,Queensboro Plaza,0.1364065301
40.777592,-73.957718,2700,1,2700,270,Manhattan,10016,No,None,No,86th St,18.2260955473
40.7481,-73.973137,2700,1,2700,270,Manhattan,10016,No,None,No,Grand Central-42nd St,0.4438816989
40.723946,-73.990517,2700,1,2700,270,Manhattan,10014,No,None,No,2nd Av,0.0777160087
40.7724,-73.954346,2700,1,2700,270,Manhattan,10024,No,None,No,77th St,16.9593264347
40.798027,-73.934807,2700,1,2700,270,Manhattan,10024,No,None,No,125th St,2.0723202677
40.777229,-73.977814,2700,1,2700,270,Manhattan,10023,No,None,No,72nd St,0.2168619378
40.796913,-73.934113,2700,1,2700,270,Manhattan,10019,No,None,No,116th St,1.9702422478
40.787254,-73.970535,2700,1,2700,270,Manhattan,10003,No,None,No,86th St,18.937903356
40.717205,-73.993134,2700,1,2700,270,Manhattan,10014,No,None,No,Grand St,0.129098951
40.770458,-73.92511,2700,2,1350,135,Queens,11102,No,None,No,30 Av-Grand Av,0.5107377509
40.773529,-73.91803,2700,2,1350,135,Queens,11102,No,None,No,Astoria Blvd-Hoyt Av,0.3640593284
40.667923,-73.952904,2700,2,1350,135,Brooklyn,11225,No,None,No,President St,0.1873748152
40.613251,-73.949738,2700,2,1350,135,Brooklyn,11229,No,None,No,Kings Highway,0.8456089718
40.577927,-73.971962,2700,2,1350,135,Brooklyn,11224,No,None,No,Ocean Parkway,0.3430590471
40.68235,-73.943573,2700,2,1350,135,Brooklyn,11216,No,None,No,Kingston-Throop,0.3540678089
40.725357,-73.900703,2700,2,1350,135,Queens,11378,No,None,No,Metropolitan Av,4.4966510641
40.725342,-73.865845,2700,2,1350,135,Queens,11374,No,None,No,63rd Drive-Rego Park,0.6152533786
40.771381,-73.910919,2700,3,900,90,Queens,11105,No,None,No,Ditmars Blvd,0.4171220837
40.770065,-73.907013,2700,3,900,90,Queens,11105,No,None,No,Ditmars Blvd,0.6959187389
40.763683,-73.767723,2700,3,900,90,Queens,11361,No,None,No,Jamaica-179th St,5.8347986711
40.847935,-73.911354,2700,3,900,90,Bronx,10453,No,None,No,176th St,0.0710085568
40.836975,-73.821793,2700,3,900,90,Bronx,10465,No,None,No,Buhre Av,1.4204517527
40.820557,-73.927994,2700,3,900,90,Bronx,10451,No,None,No,149th St-Grand Concourse,0.2485874206
40.826035,-73.820671,2700,3,900,90,Bronx,10465,No,None,No,Middletown Rd,2.3798271923
40.887917,-73.856354,2700,3,900,90,Bronx,10466,No,None,No,225th St,0.3353599042
40.647907,-73.950447,2700,3,900,90,Brooklyn,11226,No,None,No,Church Av,2.503376619
40.737438,-73.854439,2700,3,900,90,Queens,11368,No,None,No,63rd Drive-Rego Park,1.0378462518
40.594269,-73.762985,2700,3,900,90,Queens,11691,No,None,No,Beach 36th St,0.4558383358
40.760715,-73.814812,2700,3,900,90,Queens,11354,No,None,No,Flushing-Main St,1.2877111256
40.746689,-73.787727,2700,3,900,90,Queens,11365,No,None,No,Jamaica-179th St,3.7997197489
40.734009,-73.794395,2700,3,900,90,Queens,11365,No,None,No,169th St,2.6182660735
40.67305,-73.779076,2700,3,900,90,Queens,11436,No,None,No,Parsons Blvd-Archer Av - Jamaica Center,3.7308541291
40.70105,-73.806824,2700,3,900,90,Queens,11435,No,None,No,Sutphin Blvd-Archer Av - JFK,0.1151075905
40.675785,-73.747437,2700,3,900,90,Queens,11415,No,None,No,Jamaica-179th St,5.1192831348
40.710213,-73.744087,2700,3,900,90,Queens,11429,No,None,No,Jamaica-179th St,3.3596021558
40.673298,-73.813492,2700,3,900,90,Queens,11420,No,None,No,Lefferts Blvd,1.7482484602
40.622589,-74.167068,2700,3,900,90,Staten Island,10310,No,None,No,95th St,11.5140569257
40.748119,-73.913734,2700,3,900,90,Queens,11377,No,None,No,Lincoln Av-52nd St,0.4525904697
40.74102,-73.915489,2700,3,900,90,Queens,11377,No,None,No,Bliss St-46th St,0.3416888476
40.833443,-73.898422,2700,4,675,67.5,Bronx,10456,No,None,No,Freeman St,0.671937996
40.741539,-73.818184,2700,4,675,67.5,Queens,11355,No,None,No,Flushing-Main St,2.2425375225
40.705372,-73.802605,2700,1,2700,270,Queens,11432,Dogs & Cats,No info,No,Parsons Blvd,0.2512019557
40.735546,-73.714882,2700,3,900,90,Queens,11426,Dogs & Cats,No info,No,Jamaica-179th St,6.3427415129
40.762283,-73.794579,2700,2,1350,135,Queens,11358,No,No info,No,Flushing-Main St,3.0006755539
40.523857,-74.198456,2700,3,900,90,Staten Island,10314,No,No info,No,95th St,17.5143220877
40.684418,-73.908539,2699,2,1350,135,Brooklyn,11221,Dogs & Cats,None,Cooling only,Chauncey St,0.2342724063
40.684471,-73.908485,2699,2,1350,135,Brooklyn,11221,Dogs & Cats,None,Heating & Cooling,Chauncey St,0.2416810675
40.685478,-73.913124,2699,3,900,90,Brooklyn,11207,Dogs & Cats,None,Heating only,Halsey St,0.3061465682
40.713249,-73.832726,2699,2,1350,135,Queens,11415,Dogs & Cats,None,No,Kew Gardens-Union Turnpike,0.1963023232
40.685223,-73.913017,2699,3,900,90,Brooklyn,11207,Dogs & Cats,None,No,Chauncey St,0.3372790743
40.61393,-73.991722,2699,4,675,67.5,Brooklyn,11226,Dogs & Cats,None,No,18th Av,2.1555442401
40.767399,-73.91468,2699,2,1350,135,Queens,11103,No,None,No,Astoria Blvd-Hoyt Av,0.4147481097
40.764545,-73.941284,2695,1,2695,269.5,Queens,11106,Dogs & Cats,Garage,Cooling only,21st St,1.1573834433
40.81102,-73.954285,2695,1,2695,269.5,Manhattan,10016,Dogs & Cats,None,Cooling only,125th St,0.1637380434
40.726501,-73.983566,2695,1,2695,269.5,Manhattan,10001,Dogs & Cats,None,Cooling only,1st Av,0.5212798663
40.746979,-73.992165,2695,1,2695,269.5,Manhattan,10027,Dogs & Cats,None,Cooling only,28th St,0.3360273193
40.790905,-73.966339,2695,1,2695,269.5,Manhattan,10025,Dogs & Cats,None,Cooling only,96th St,0.1607810484
40.769928,-73.948837,2695,1,2695,269.5,Manhattan,10018,Dogs & Cats,None,Cooling only,77th St,16.8749211592
40.821835,-73.938423,2695,3,898,89.8,Manhattan,10035,Dogs allowed,None,Cooling only,145th St,0.5874188133
40.705093,-73.908096,2695,3,898,89.8,Queens,11358,Cats allowed,None,No,Seneca Av,0.2609268125
40.721523,-73.987877,2695,1,2695,269.5,Manhattan,10128,Dogs & Cats,None,No,2nd Av,0.2716992168
40.734615,-73.998032,2695,1,2695,269.5,Manhattan,10025,Dogs & Cats,None,No,6th Av,0.3201520326
40.813572,-73.95591,2695,2,1348,134.8,Manhattan,10027,Dogs & Cats,None,No,125th St,0.4063523423
40.794209,-73.941628,2695,2,1348,134.8,Manhattan,10009,Dogs & Cats,None,No,110th St,0.2384335115
40.720379,-73.758118,2695,3,898,89.8,Queens,11435,Dogs & Cats,None,No,Jamaica-179th St,2.3303491871
40.826843,-73.939362,2695,3,898,89.8,Manhattan,10040,Dogs & Cats,None,No,155th St,0.4469586093
40.826843,-73.939362,2695,3,898,89.8,Manhattan,10039,Dogs & Cats,None,No,155th St,0.4469586093
40.776089,-73.952171,2695,2,1348,134.8,Manhattan,10028,No,None,No,86th St,18.2278122396
40.685341,-73.930969,2690,1,2690,269,Brooklyn,11219,Dogs & Cats,None,No,Utica Av,1.8360437063
40.778706,-73.977188,2690,1,2690,269,Manhattan,10011,Dogs & Cats,None,No,72nd St,0.3521849797
40.681126,-73.922096,2690,4,673,67.3,Brooklyn,11233,Dogs & Cats,None,No,Ralph Av,0.2789944413
40.595955,-73.796135,2690,3,897,89.7,Queens,11692,No,None,No,Beach 67th St,0.5630432047
40.691479,-73.926392,2689,2,1345,134.5,Brooklyn,11221,Dogs & Cats,Garage,Heating & Cooling,Kosciusko St,0.2908799094
40.858334,-73.905449,2689,3,896,89.6,Bronx,10453,No,None,No,183rd St,0.1322861976
40.691479,-73.926392,2688,2,1344,134.4,Brooklyn,11221,Dogs & Cats,Garage,Cooling only,Kosciusko St,0.2908799094
40.819641,-73.887535,2686,4,672,67.2,Bronx,10474,No,None,No,Hunts Point Av,0.2923112861
40.707981,-73.941933,2685,2,1343,134.3,Brooklyn,11206,Dogs & Cats,None,No,Montrose Av,0.1776277226
40.746876,-73.940903,2683,1,2683,268.3,Queens,11101,No,None,No,Long Island City-Court Square,0.2493277653
40.867748,-73.925667,2682,3,894,89.4,Manhattan,10034,No,None,No,Dyckman St-200th St,0.2849155864
40.653328,-73.949425,2675,2,1338,133.8,Brooklyn,11226,Dogs & Cats,Garage,Cooling only,Church Av,2.7533072252
40.608067,-73.970047,2675,2,1338,133.8,Brooklyn,11223,No,None,Cooling only,Av P,0.2694075084
40.847393,-73.828979,2675,4,669,66.9,Bronx,10461,Dogs & Cats,No info,Heating only,Buhre Av,0.3088502489
40.682232,-73.965477,2675,1,2675,267.5,Brooklyn,11238,Dogs & Cats,Garage,No,Clinton & Washington Avs,0.1186145031
40.761402,-73.822891,2675,3,892,89.2,Queens,11355,Dogs & Cats,Garage,No,Flushing-Main St,0.6337837834
40.778927,-73.955971,2675,1,2675,267.5,Manhattan,10030,Dogs & Cats,None,No,86th St,18.4147326232
40.780624,-73.984886,2675,1,2675,267.5,Manhattan,10026,Dogs & Cats,None,No,72nd St,0.9067455841
40.805763,-73.95118,2675,3,892,89.2,Manhattan,10014,Dogs & Cats,None,No,116th St,0.320577553
40.665665,-73.987999,2675,2,1338,133.8,Brooklyn,11215,No,None,No,Prospect Av,0.4119562446
40.611557,-74.087425,2675,3,892,89.2,Staten Island,10314,No,None,No,95th St,4.8063741317
40.832699,-73.944946,2672,3,891,89.1,Manhattan,10032,Dogs & Cats,None,No,157th St,0.1492979432
40.707676,-73.966415,2672,2,1336,133.6,Brooklyn,11217,No,None,No,Marcy Av,0.7337286016
40.593319,-73.795502,2669,3,890,89,Queens,11692,No,None,No,Beach 67th St,0.2918237865
40.67194,-73.883163,2665,3,888,88.8,Brooklyn,11208,No,None,No,Shepherd Av,0.3173526273
40.835602,-73.945404,2665,3,888,88.8,Manhattan,10032,No,None,No,157th St,0.1788807504
40.813931,-73.948067,2664,5,533,53.3,Manhattan,10009,Dogs & Cats,None,No,135th St,0.4420672523
40.847954,-73.935555,2661,1,2661,266.1,Manhattan,10023,Cats allowed,None,Heating only,181st St,0.4628889563
40.83667,-73.943314,2660,1,2660,266,Manhattan,10009,Dogs & Cats,None,No,157th St,0.320994002
40.709148,-73.905617,2660,3,887,88.7,Queens,11385,Dogs & Cats,None,No,Forest Av,0.5673452553
40.636597,-74.171494,2659,3,886,88.6,Staten Island,10301,Dogs & Cats,None,No,95th St,12.0733113082
40.842854,-73.864594,2659,3,886,88.6,Bronx,10462,No,None,No,Bronx Park East,0.7394941636
40.849346,-73.889931,2659,3,886,88.6,Bronx,10457,No,None,No,174th St,1.3534652474
40.855194,-73.891617,2659,3,886,88.6,Bronx,10458,No,None,No,Fordham Rd,0.8522477174
40.857224,-73.90815,2659,3,886,88.6,Bronx,10453,No,None,No,Burnside Av,0.4211437037
40.659126,-73.91555,2659,3,886,88.6,Brooklyn,11212,No,None,No,Saratoga Av,0.2669221678
40.715771,-73.966301,2658,1,2658,265.8,Brooklyn,11249,Dogs & Cats,None,No,Bedford Av,0.8127507396
40.715771,-73.966301,2658,1,2658,265.8,Brooklyn,11249,Dogs & Cats,None,No,Bedford Av,0.8127507396
40.715771,-73.966301,2658,1,2658,265.8,Brooklyn,11249,Dogs & Cats,None,No,Bedford Av,0.8127507396
40.82864,-73.940987,2654,3,885,88.5,Manhattan,10033,Dogs & Cats,None,No,155th St,0.2134795546
40.834198,-73.848793,2654,3,885,88.5,Bronx,10462,No,None,No,Castle Hill Av,0.2044514904
40.636772,-73.943428,2650,2,1325,132.5,Brooklyn,11210,Dogs & Cats,Garage,Cooling only,Flatbush Av-Brooklyn College,0.563909357
40.688511,-73.926895,2650,1,2650,265,Brooklyn,11221,Dogs & Cats,None,Cooling only,Gates Av,0.4093247421
40.684616,-73.92746,2650,1,2650,265,Brooklyn,11233,Dogs & Cats,None,Cooling only,Utica Av,1.8079765716
40.777058,-73.94516,2650,1,2650,265,Manhattan,10028,Dogs & Cats,None,Cooling only,96th St,2.3102987497
40.674717,-73.929535,2650,2,1325,132.5,Brooklyn,11213,Dogs & Cats,None,Cooling only,Utica Av,0.7080746641
40.817673,-73.94471,2650,2,1325,132.5,Manhattan,10027,Dogs & Cats,None,Cooling only,135th St,0.2485389783
40.818958,-73.955421,2650,2,1325,132.5,Manhattan,10019,Dogs & Cats,None,Cooling only,137th St-City College,0.3695679831
40.851772,-73.937218,2650,2,1325,132.5,Manhattan,10025,Dogs & Cats,None,Cooling only,181st St,0.0637429554
40.768471,-73.921577,2650,1,2650,265,Queens,11102,No,None,Cooling only,30 Av-Grand Av,0.1883227512
40.682613,-73.907379,2650,3,883,88.3,Brooklyn,11207,Dogs & Cats,None,Heating & Cooling,Bushwick Av,0.181205846
